"post_id","name","cluster","x","y","z"
"12321","make oneself clear","29","-0.032257590","6.764159679","-27.039615630"
"12323","make one's hand","9","12.538446430","-31.418155670","-7.747710705"
"12325","make one's mark","46","-7.746534348","-0.519612610","-28.920534130"
"12327","make one's way","25","-13.667629240","-3.428927422","-29.514188770"
"12328","make out like a bandit","79","21.686792370","-5.823441029","-27.478107450"
"12330","make over","59","-19.461715700","-1.573596001","-17.138551710"
"12332","make peace","69","6.427775860","-2.375973940","-41.864665990"
"12334","make quick work of","24","-31.033424380","2.632241011","-30.657047270"
"12336","make room","16","-0.227671310","3.482899189","-37.119655610"
"12338","make sense","12","-1.178227544","4.503565311","-31.998481750"
"12340","make shit of","28","26.792232510","2.864575624","3.466234207"
"12342","make short work of","24","-30.922647480","2.064067602","-31.291666030"
"12344","make someone's blood boil","63","15.601747510","-24.089431760","16.108545300"
"12346","make someone's blood run cold","63","-22.147516250","3.398090601","35.459697720"
"12348","make someone's day","86","12.863074300","3.894812584","5.921232224"
"12350","make someone's ears sad","63","14.280117030","-5.485537529","10.958314900"
"12352","make someone's jaw drop","63","19.677555080","24.797210690","11.521806720"
"12354","make someone's skin crawl","63","15.181885720","-21.454936980","18.838333130"
"12356","make someone's teeth itch","63","16.506927490","-20.823541640","18.701187130"
"12358","make something of oneself","46","-10.317793850","-0.852889240","-30.870279310"
"12360","make strange","28","22.297500610","0.775567830","7.165324211"
"12362","make the bald man cry","63","15.058848380","-2.514140129","14.244451520"
"12364","make the best of","46","-6.497488976","0.898101628","-37.229900360"
"12366","make the best of one's way","46","-7.246044636","1.747102499","-37.372066500"
"12368","make the cut","46","-4.700162411","4.876649380","-43.447738650"
"12370","make the grade","46","-4.368721008","4.618996620","-41.928855900"
"12372","make the most of","46","-6.057966232","1.965785980","-36.400241850"
"12374","make the running","24","-24.463685990","-17.785696030","-5.217243195"
"12376","make the weather","0","-7.997903824","-4.936633587","-28.162349700"
"12378","make the welkin ring","86","-6.204345703","21.908500670","-11.561609270"
"12380","make the world go around","16","-6.495645046","-4.103631020","-25.096395490"
"12382","make time","22","-42.015388490","1.136219978","1.046472669"
"12384","make tracks","57","-20.313655850","-21.912427900","-11.864218710"
"12386","make trial of","7","-7.927182198","-12.330643650","-31.830804820"
"12388","make up one's mind","29","-12.902358060","-3.440859318","-15.122484210"
"12390","make up the numbers","59","1.070428848","-1.187907696","-46.133285520"
"12392","make waves","39","15.322186470","-11.172925950","22.516998290"
"12394","make yourself at home","70","-11.564768790","33.490962980","9.776829720"
"12396","mama's boy","23","20.976066590","24.149124150","23.420568470"
"12398","man among men","87","12.063310620","22.465860370","26.291177750"
"12400","man down","32","1.777694821","-28.201326370","21.970546720"
"12402","man in the street","40","13.308550830","28.263422010","27.173114780"
"12404","manners maketh man","23","16.188123700","25.556774140","33.300590520"
"12406","manoeuvre the apostles","74","13.910281180","-18.829748150","-16.894767760"
"12408","man of few words","35","20.285867690","24.283975600","43.362949370"
"12410","man of parts","40","10.454797740","30.486963270","20.857654570"
"12412","man of the people","23","14.188181880","28.208320620","24.726566310"
"12414","man on the street","40","12.238376620","28.201650620","27.017305370"
"12416","man the fort","5","-21.966033940","-16.143987660","3.246789455"
"12418","man up","37","-24.085126880","-15.554581640","21.666408540"
"12420","many a time and oft","45","-23.371561050","29.919273380","-12.790852550"
"12422","many happy returns","86","-4.972387314","29.524473190","11.098633770"
"12424","many moons ago","64","-33.430225370","25.354009630","-6.215623379"
"12426","march to the beat of a different drum","77","-7.197070122","-14.543594360","0.223867461"
"12428","mark my words","47","21.549568180","26.816783910","-11.294785500"
"12430","marry off","16","9.622349739","-26.767185210","-29.296434400"
"12432","marry the ketchup","13","-2.180772066","-14.526459690","-48.552608490"
"12434","Mary Celeste","88","-8.498204231","37.211883540","3.998059988"
"12436","mass destruction","75","6.411248207","-3.287385464","21.694665910"
"12438","Master John Goodfellow","14","12.831952100","35.143001560","22.489442830"
"12440","Master of the Universe","87","4.903712273","13.947932240","43.690593720"
"12442","match made in heaven","69","6.406815052","-10.579990390","-42.887641910"
"12444","match made in hell","60","2.721893311","45.203765870","17.452129360"
"12446","matter of course","27","18.244050980","29.478773120","-27.012735370"
"12448","matter of life and death","3","-15.698502540","30.300302510","20.849546430"
"12450","matter of time","22","-25.999380110","15.670652390","-17.093879700"
"12452","may as well","27","6.533796310","31.875221250","-21.040689470"
"12454","maypole","23","2.462793589","27.399929050","22.757181170"
"12456","may the Force be without you","44","31.900356290","37.263793950","-21.222600940"
"12458","may the Force be with you","0","32.245296480","36.347965240","-20.174621580"
"12460","may the Force not be with you","44","31.803773880","37.591972350","-20.275331500"
"12462","meal ticket","73","22.484550480","-10.691179280","-37.958293910"
"12464","mean business","12","-8.113089561","-9.366393089","-20.462129590"
"12466","mean streak","74","22.643705370","6.158910751","23.529758450"
"12468","mean the world to","21","11.701784130","18.278280260","18.010787960"
"12470","meant to","12","-6.078026772","17.420549390","-3.589395523"
"12472","measles","72","16.476896290","-22.622968670","32.683197020"
"12474","measure the drapes","61","0.531383991","7.198572159","-43.807437900"
"12476","measure up","21","-1.217290282","6.880709171","-42.896488190"
"12478","meat market","23","16.911838530","0.116119951","53.293647770"
"12480","meat on one's bones","70","16.809579850","-0.845124125","49.187454220"
"12482","meat on the bones","26","15.937380790","-0.753770947","49.326793670"
"12484","meat rack","23","16.727596280","-0.584433019","53.050933840"
"12486","media darling","23","5.642881393","30.210407260","25.543228150"
"12488","meet a sticky end","3","-9.485018730","20.185895920","-23.215084080"
"12490","meet halfway","69","15.668796540","9.956855774","-33.227725980"
"12492","meeting of the minds","69","13.686056140","10.704544070","-29.500392910"
"12494","meet one's maker","3","-22.282472610","25.468103410","16.883663180"
"12496","melon head","60","13.826109890","2.589952230","38.292598720"
"12498","melting pot","69","8.013050079","-16.165481570","-46.141799930"
"12500","melt in the mouth","41","36.493003850","-28.232604980","-2.482627630"
"12502","melt into","16","8.939500809","-16.613191600","-46.906536100"
"12504","member for Barkshire","14","40.166481020","2.410797596","-3.371760368"
"12506","memory-hole","83","-39.510967250","17.930673600","-4.946469784"
"12508","memory lane","64","-38.325172420","19.473714830","-4.735951424"
"12510","mend fences","69","-0.872789502","-3.370128870","-41.432098390"
"12512","mend one's ways","29","-13.275716780","-7.415297985","-16.778965000"
"12514","mercy fuck","36","35.126098630","27.783374790","2.581001759"
"12516","mercy sake's alive","17","32.560031890","28.434841160","3.858933926"
"12518","mere mortal","40","16.924816130","30.769470210","28.433504100"
"12520","Merry Andrew","74","26.115865710","8.541113853","12.270199780"
"12522","merry dance","75","37.523799900","-8.535921097","1.205977440"
"12524","merry men","23","25.982242580","8.666689873","14.170646670"
"12526","mess up","10","5.321415424","-8.040142059","17.537595750"
"12528","mess of pottage","65","37.579090120","-11.531685830","-24.044055940"
"12530","method to one's madness","29","4.494304657","-3.473297119","37.944030760"
"12532","me three","47","13.097155570","6.252034664","-30.254774090"
"12534","Mexican breakfast","75","2.106546164","0.406119734","22.137445450"
"12536","mic drop","11","-31.327722550","1.030754685","-38.059883120"
"12538","Mickey Mouse","8","31.950933460","15.596722600","-12.281475070"
"12540","Midas touch","0","5.379273415","18.072071080","-10.444943430"
"12542","middle ground","69","16.672691350","11.649440770","-35.030868530"
"12544","middle of nowhere","88","-8.227901459","41.210594180","2.106348038"
"12546","middle of the road","69","16.959934230","12.528873440","-34.417133330"
"12548","might as well","27","6.799187183","31.690883640","-21.695545200"
"12550","milestone","0","-16.666065220","-5.581701756","-21.765401840"
"12552","milieu control","19","-21.249124530","-10.084713940","7.766260624"
"12554","milk of human kindness","6","15.838205340","24.172098160","16.843515400"
"12556","milk the clock","15","-42.527091980","9.793923378","-8.950854301"
"12558","Miller of Dee","73","47.381793980","-3.487164259","-16.813529970"
"12560","mince words","61","24.066089630","-2.308939219","-11.319740300"
"12562","mind how you go","57","-14.270916940","0.984868824","-2.486226559"
"12564","mind-numbing","80","-17.691240310","21.969900130","32.280986790"
"12566","mind one's language","50","-16.019386290","1.376317739","-0.698178947"
"12568","mind one's own business","29","3.388027191","-14.486771580","-16.886085510"
"12570","mind one's P's and Q's","67","-17.047786710","2.566473484","-3.395117283"
"12572","mind one's ps and qs","67","-16.558763500","2.304226875","-3.927294016"
"12574","mind's ear","62","-5.285304546","9.256300926","-10.442140580"
"12576","mind the store","20","-12.499032970","2.869804382","-4.154048920"
"12578","mind you","47","22.221849440","29.310743330","-12.024633410"
"12580","miner's canary","72","-22.052766800","37.197437290","28.066043850"
"12582","miners' canary","72","-22.029895780","36.897930150","27.142513280"
"12584","mines & minerals","73","37.277740480","-1.929952383","-31.417011260"
"12586","mines and minerals","73","37.318374630","-2.509917974","-30.807350160"
"12588","minor miracle","84","29.469879150","19.821809770","-8.018682480"
"12590","mint condition","26","1.209480762","11.648603440","26.101976390"
"12592","miss the mark","44","-3.775122881","4.031966209","10.141970630"
"12594","missing stair","14","-10.287695880","0.956786335","15.120460510"
"12596","mission creep","13","-39.625953670","-6.789399624","-5.519961357"
"12598","Miss Right","23","26.943334580","24.095912930","35.679161070"
"12600","miss the forest for the trees","83","5.446938515","5.859350204","-15.043154720"
"12602","miss the wood for the trees","13","6.248754501","5.121159077","-14.024806980"
"12604","miss the woods for the trees","13","6.479150772","6.343855858","-14.397320750"
"12606","Mister Right","23","26.636940000","23.862878800","36.482082370"
"12608","Mister Wrong","60","26.312946320","23.516227720","37.710079190"
"12610","mix apples and oranges","69","14.173006060","13.389756200","-10.694232940"
"12612","mixed bag","26","17.910327910","14.598335270","-7.393640518"
"12614","mixed blessing","84","19.657808300","7.407022476","-38.043708800"
"12616","mixed herbs","26","16.351678850","14.236107830","-7.088094234"
"12618","mixed message","69","18.278781890","17.458530430","-5.454160213"
"12620","mixed picture","69","18.145305630","16.935995100","-6.151398659"
"12622","mix it up","69","8.181199074","-5.027287006","15.280794140"
"12624","mix up","10","7.470346928","-5.834748745","15.762093540"
"12626","modest proposal","26","31.537179950","11.319765090","-7.919322014"
"12628","moment in the sun","0","-25.311449050","41.563533780","-2.948320866"
"12630","moment of truth","76","-23.564775470","42.465496060","-6.536701202"
